Sensor	Output	Time
0 255 51262
0 255 51263
0 255 51264
0 255 51265
0 255 51266
0 255 51267
0 255 51268
0 255 51269
0 255 51270
0 255 51271
0 255 51272
0 255 51273
0 255 51275
0 255 51276
0 255 51277
0 255 51278
0 255 51279
0 255 51280
0 255 51281
0 255 51282
0 255 51283
0 255 51284
0 255 51286
0 255 51287
0 255 51288
0 255 51290
0 255 51291
0 255 51292
0 255 51293
0 255 51294
0 255 51295
0 255 51296
0 255 51297
0 255 51298
0 255 51299
0 255 51300
0 255 51301
0 255 51302
0 255 51304
0 255 51305
0 255 51306
0 255 51307
0 255 51308
0 255 51309
0 255 51310
0 255 51311
0 255 51312
0 255 51313
0 255 51314
0 255 51315
0 255 51317
0 255 51318
0 255 51319
0 255 51320
0 255 51321
0 255 51322
0 255 51323
0 255 51324
0 255 51325
0 255 51326
0 255 51328
0 255 51329
0 255 51330
0 255 51332
0 255 51333
0 255 51334
0 255 51335
0 255 51336
0 255 51337
0 255 51338
0 255 51339
0 255 51340
0 255 51341
0 255 51342
0 255 51343
0 255 51344
0 255 51346
0 255 51347
0 255 51348
0 255 51349
0 255 51350
0 255 51351
0 255 51352
0 255 51353
0 255 51354
0 255 51355
0 255 51356
0 255 51357
0 255 51359
0 255 51360
0 255 51361
1 254 51362
0 255 51363
0 255 51364
0 255 51365
0 255 51366
0 255 51367
0 255 51368
0 255 51369
0 255 51371
0 255 51372
0 255 51374
0 255 51375
0 255 51376
0 255 51377
0 255 51378
0 255 51379
0 255 51380
0 255 51381
0 255 51382
0 255 51383
0 255 51384
0 255 51385
0 255 51386
0 255 51388
0 255 51389
0 255 51390
0 255 51391
0 255 51392
0 255 51393
0 255 51394
0 255 51395
0 255 51396
0 255 51397
0 255 51398
0 255 51399
0 255 51401
0 255 51402
0 255 51403
0 255 51404
0 255 51405
0 255 51406
0 255 51407
0 255 51408
0 255 51409
0 255 51410
0 255 51411
0 255 51412
0 255 51414
0 255 51416
0 255 51417
0 255 51418
0 255 51419
0 255 51420
0 255 51421
0 255 51422
0 255 51423
0 255 51424
0 255 51425
0 255 51426
0 255 51427
0 255 51429
0 255 51430
0 255 51431
0 255 51432
0 255 51433
0 255 51434
0 255 51435
0 255 51436
0 255 51437
0 255 51438
0 255 51439
0 255 51440
0 255 51441
0 255 51443
0 255 51444
0 255 51445
0 255 51446
0 255 51447
0 255 51448
0 255 51449
0 255 51450
1 254 51451
0 255 51452
0 255 51453
0 255 51454
0 255 51456
0 255 51458
0 255 51459
0 255 51460
0 255 51461
0 255 51462
0 255 51463
0 255 51464
0 255 51465
0 255 51466
0 255 51467
0 255 51468
0 255 51469
0 255 51471
0 255 51472
0 255 51473
0 255 51474
0 255 51475
